#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
b_ryoko_owari_toshi;Ryoko Owari Toshi;Ryoko Owari Toshi;Ryoko Owari Toshi;;Ryoko Owari Toshi;;;;;;;;;x
b_ryoko_owari_toshi_adj;Ryoko Owari Toshian;;Ryoko Owari Tosher;;;;;;;;;;;x
b_sabishi_province;Sabishi province;Sabishi province;Sabishi province;;Sabishi province;;;;;;;;;x
b_sabishi_province_adj;Sabishi provincean;;Sabishi provincer;;;;;;;;;;;x
b_sakana_mura;Sakana Mura;Sakana Mura;Sakana Mura;;Sakana Mura;;;;;;;;;x
b_sakana_mura_adj;Sakana Muran;;Sakana Murer;;;;;;;;;;;x
b_seawatch_castle;Seawatch Castle;Seawatch Castle;Seawatch Castle;;Seawatch Castle;;;;;;;;;x
b_seawatch_castle_adj;Seawatch Castlean;;Seawatch Castler;;;;;;;;;;;x
b_seido_jurojin;Seido Jurojin;Seido Jurojin;Seido Jurojin;;Seido Jurojin;;;;;;;;;x
b_seido_jurojin_adj;Seido Jurojinian;;Seido Jurojiner;;;;;;;;;;;x
b_seido_kakita;Seido Kakita;Seido Kakita;Seido Kakita;;Seido Kakita;;;;;;;;;x
b_seido_kakita_adj;Seido Kakitan;;Seido Kakiter;;;;;;;;;;;x
b_seizuka_shiro;Seizuka Shiro;Seizuka Shiro;Seizuka Shiro;;Seizuka Shiro;;;;;;;;;x
b_seizuka_shiro_adj;Seizuka Shirian;;Seizuka Shirer;;;;;;;;;;;x
b_serpents_tail_mine;Serpents Tail Mine;Serpents Tail Mine;Serpents Tail Mine;;Serpents Tail Mine;;;;;;;;;x
b_serpents_tail_mine_adj;Serpents Tail Minean;;Serpents Tail Miner;;;;;;;;;;;x
b_seven_fold_palace;Seven Fold Palace;Seven Fold Palace;Seven Fold Palace;;Seven Fold Palace;;;;;;;;;x
b_seven_fold_palace_adj;Seven Fold Palacean;;Seven Fold Palacer;;;;;;;;;;;x
b_seven_stings_keep;Seven Stings Keep;Seven Stings Keep;Seven Stings Keep;;Seven Stings Keep;;;;;;;;;x
b_seven_stings_keep_adj;Seven Stings Keepian;;Seven Stings Keeper;;;;;;;;;;;x
b_shaiga_province;Shaiga province;Shaiga province;Shaiga province;;Shaiga province;;;;;;;;;x
b_shaiga_province_adj;Shaiga provincean;;Shaiga provincer;;;;;;;;;;;x
b_shattered_peaks_castle;Shattered Peaks Castle;Shattered Peaks Castle;Shattered Peaks Castle;;Shattered Peaks Castle;;;;;;;;;x
b_shattered_peaks_castle_adj;Shattered Peaks Castlean;;Shattered Peaks Castler;;;;;;;;;;;x
b_shi_tien_yen_wang_temple;Shi-Tien Yen-Wang Temple;Shi-Tien Yen-Wang Temple;Shi-Tien Yen-Wang Temple;;Shi-Tien Yen-Wang Temple;;;;;;;;;x
b_shi_tien_yen_wang_temple_adj;Shi-Tien Yen-Wang Templean;;Shi-Tien Yen-Wang Templer;;;;;;;;;;;x
b_shiba_artisan_academy;Shiba Artisan Academy;Shiba Artisan Academy;Shiba Artisan Academy;;Shiba Artisan Academy;;;;;;;;;x
b_shiba_artisan_academy_adj;Shiba Artisan Academian;;Shiba Artisan Academer;;;;;;;;;;;x
b_shiden_yuisho;Shiden Yuisho;Shiden Yuisho;Shiden Yuisho;;Shiden Yuisho;;;;;;;;;x
b_shiden_yuisho_adj;Shiden Yuishian;;Shiden Yuisher;;;;;;;;;;;x
b_shimomura;Shimomura;Shimomura;Shimomura;;Shimomura;;;;;;;;;x
b_shimomura_adj;Shimomuran;;shimomurer;;;;;;;;;;;x
b_shinden_asahina;Shinden Asahina;Shinden Asahina;Shinden Asahina;;Shinden Asahina;;;;;;;;;x
b_shinden_asahina_adj;Shinden Asahinan;;Shinden Asahiner;;;;;;;;;;;x
b_shinden_chukan;Shinden Chukan;Shinden Chukan;Shinden Chukan;;Shinden Chukan;;;;;;;;;x
b_shinden_chukan_adj;Shinden Chukanian;;Shinden Chukaner;;;;;;;;;;;x
b_shinden_horiuchi;Shinden Horiuchi;Shinden Horiuchi;Shinden Horiuchi;;Shinden Horiuchi;;;;;;;;;x
b_shinden_horiuchi_adj;Shinden Horiuchian;;Shinden Horiucher;;;;;;;;;;;x
b_shinden_yaruki_jukko;Shinden Yaruki Jukko;Shinden Yaruki Jukko;Shinden Yaruki Jukko;;Shinden Yaruki Jukko;;;;;;;;;x
b_shinden_yaruki_jukko_adj;Shinden Yaruki Jukkian;;Shinden Yaruki Jukker;;;;;;;;;;;x
b_shinomen_tower;Shinomen Tower;Shinomen Tower;Shinomen Tower;;Shinomen Tower;;;;;;;;;x
b_shinomen_tower_adj;Shinomen Towerian;;Shinomen Towerer;;;;;;;;;;;x
b_shinseis_last_hope;Shinsei's Last Hope;Shinsei's Last Hope;Shinsei's Last Hope;;Shinsei's Last Hope;;;;;;;;;x
b_shinseis_last_hope_adj;Shinseis Last Hopean;;Shinsei's Last Hoper;;;;;;;;;;;x
b_shinten_mura;Shinten Mura;Shinten Mura;Shinten Mura;;Shinten Mura;;;;;;;;;x
b_shinten_mura_adj;Shinten Muran;;Shinten Murer;;;;;;;;;;;x
b_shinten_seido;Shinten Seido;Shinten Seido;Shinten Seido;;Shinten Seido;;;;;;;;;x
b_shinten_seido_adj;Shinten Seidian;;Shinten Seider;;;;;;;;;;;x
b_shiranai_toshi;Shiranai Toshi;Shiranai Toshi;Shiranai Toshi;;Shiranai Toshi;;;;;;;;;x
b_shiranai_toshi_adj;Shiranai Toshian;;Shiranai Tosher;;;;;;;;;;;x
b_shiro_akodo;Shiro Akodo;Shiro Akodo;Shiro Akodo;;Shiro Akodo;;;;;;;;;x
b_shiro_akodo_adj;Shiro Akodian;;Shiro Akoder;;;;;;;;;;;x
b_shiro_ashidaka;Shiro Ashidaka;Shiro Ashidaka;Shiro Ashidaka;;Shiro Ashidaka;;;;;;;;;x
b_shiro_ashidaka_adj;Shiro Ashidakan;;Shiro Ashidaker;;;;;;;;;;;x
b_shiro_daidoji;Shiro Daidoji;Shiro Daidoji;Shiro Daidoji;;Shiro Daidoji;;;;;;;;;x
b_shiro_daidoji_adj;Shiro Daidojian;;Shiro Daidojer;;;;;;;;;;;x
b_shiro_giji;Shiro Giji;Shiro Giji;Shiro Giji;;Shiro Giji;;;;;;;;;x
b_shiro_giji_adj;Shiro Gijian;;Shiro Gijer;;;;;;;;;;;x
b_shiro_gisu;Shiro Gisu;Shiro Gisu;Shiro Gisu;;Shiro Gisu;;;;;;;;;x
b_shiro_gisu_adj;Shiro Gisian;;Shiro Giser;;;;;;;;;;;x
b_shiro_hanamidoki;Shiro Hanamidoki;Shiro Hanamidoki;Shiro Hanamidoki;;Shiro Hanamidoki;;;;;;;;;x
b_shiro_hanamidoki_adj;Shiro Hanamidokian;;Shiro Hanamidoker;;;;;;;;;;;x
b_shiro_hiruma;Shiro Hiruma;Shiro Hiruma;Shiro Hiruma;;Shiro Hiruma;;;;;;;;;x
b_shiro_hiruma_adj;Shiro Hiruman;;Shiro Hirumer;;;;;;;;;;;x
b_shiro_ide;Shiro Ide;Shiro Ide;Shiro Ide;;Shiro Ide;;;;;;;;;x
b_shiro_ide_adj;Shiro Idean;;Shiro Ider;;;;;;;;;;;x
b_shiro_iuchi;Shiro Iuchi;Shiro Iuchi;Shiro Iuchi;;Shiro Iuchi;;;;;;;;;x
b_shiro_iuchi_adj;Shiro Iuchian;;Shiro Iucher;;;;;;;;;;;x
b_shiro_iwasaki;Shiro Iwasaki;Shiro Iwasaki;Shiro Iwasaki;;Shiro Iwasaki;;;;;;;;;x
b_shiro_iwasaki_adj;Shiro Iwasakian;;Shiro Iwasaker;;;;;;;;;;;x
b_shiro_kano;Shiro Kano;Shiro Kano;Shiro Kano;;Shiro Kano;;;;;;;;;x
b_shiro_kano_adj;Shiro Kanian;;Shiro Kaner;;;;;;;;;;;x
b_shiro_katogama;Shiro Katogama;Shiro Katogama;Shiro Katogama;;Shiro Katogama;;;;;;;;;x
b_shiro_katogama_adj;Shiro Katogaman;;Shiro Katogamer;;;;;;;;;;;x
b_shiro_kenshin;Shiro Kenshin;Shiro Kenshin;Shiro Kenshin;;Shiro Kenshin;;;;;;;;;x
b_shiro_kenshin_adj;Shiro Kenshinian;;Shiro Kenshiner;;;;;;;;;;;x
b_shiro_kinboi;Shiro Kinboi;Shiro Kinboi;Shiro Kinboi;;Shiro Kinboi;;;;;;;;;x
b_shiro_kinboi_adj;Shiro Kinbian;;Shiro Kinber;;;;;;;;;;;x
b_shiro_kitsiki;Shiro Kitsiki;Shiro Kitsiki;Shiro Kitsiki;;Shiro Kitsiki;;;;;;;;;x
b_shiro_kitsiki_adj;Shiro Kitsikian;;Shiro Kitsiker;;;;;;;;;;;x
b_shiro_koritome;Shiro Koritome;Shiro Koritome;Shiro Koritome;;Shiro Koritome;;;;;;;;;x
b_shiro_koritome_adj;Shiro Koritomean;;Shiro Koritomer;;;;;;;;;;;x
b_shiro_kuni;Shiro Kuni;Shiro Kuni;Shiro Kuni;;Shiro Kuni;;;;;;;;;x
b_shiro_kuni_adj;Shiro Kunian;;Shiro Kuner;;;;;;;;;;;x
b_shiro_kurasihi;Shiro Kurasihi;Shiro Kurasihi;Shiro Kurasihi;;Shiro Kurasihi;;;;;;;;;x
b_shiro_kurasihi_adj;Shiro Kurasihian;;Shiro Kurasiher;;;;;;;;;;;x
b_shiro_kyube;Shiro Kyube;Shiro Kyube;Shiro Kyube;;Shiro Kyube;;;;;;;;;x
b_shiro_kyube_adj;Shiro Kyubean;;Shiro Kyuber;;;;;;;;;;;x
b_shiro_matsu;Shiro Matsu;Shiro Matsu;Shiro Matsu;;Shiro Matsu;;;;;;;;;x
b_shiro_matsu_adj;Shiro Matsian;;Shiro Matser;;;;;;;;;;;x
b_shiro_mirumoto;Shiro Mirumoto;Shiro Mirumoto;Shiro Mirumoto;;Shiro Mirumoto;;;;;;;;;x
b_shiro_mirumoto_adj;Shiro Mirumotian;;Shiro Mirumoter;;;;;;;;;;;x
b_shiro_moto;Shiro Moto;Shiro Moto;Shiro Moto;;Shiro Moto;;;;;;;;;x
b_shiro_moto_adj;Shiro Motian;;Shiro Moter;;;;;;;;;;;x
b_shiro_naoko;Shiro Naoko;Shiro Naoko;Shiro Naoko;;Shiro Naoko;;;;;;;;;x
b_shiro_naoko_adj;Shiro Naokian;;Shiro Naoker;;;;;;;;;;;x
b_shiro_no_shinin;Shiro no Shinin;Shiro no Shinin;Shiro no Shinin;;Shiro no Shinin;;;;;;;;;x
b_shiro_no_shinin_adj;Shiro no Shininian;;Shiro no Shininer;;;;;;;;;;;x
b_shiro_no_shosuro;Shiro no Shosuro;Shiro no Shosuro;Shiro no Shosuro;;Shiro no Shosuro;;;;;;;;;x
b_shiro_no_shosuro_adj;Shiro no Shosurian;;Shiro no Shosurer;;;;;;;;;;;x
b_shiro_no_soshi;Shiro no Soshi;Shiro no Soshi;Shiro no Soshi;;Shiro no Soshi;;;;;;;;;x
b_shiro_no_soshi_adj;Shiro no Soshian;;Shiro no Sosher;;;;;;;;;;;x
b_shiro_no_yojin;Shiro no Yojin;Shiro no Yojin;Shiro no Yojin;;Shiro no Yojin;;;;;;;;;x
b_shiro_no_yojin_adj;Shiro no Yojinian;;Shiro no Yojiner;;;;;;;;;;;x
b_shiro_sano_chujitsu_and_shinpu;Shiro sano Chujitsu and Shinpu;Shiro sano Chujitsu and Shinpu;Shiro sano Chujitsu and Shinpu;;Shiro sano Chujitsu and Shinpu;;;;;;;;;x
b_shiro_sano_chujitsu_and_shinpu_adj;Shiro sano Chujitsian;;Shiro sano Chujitsu and Shinper;;;;;;;;;;;x
b_shiro_sano_ken_hayai;Shiro sano Ken Hayai;Shiro sano Ken Hayai;Shiro sano Ken Hayai;;Shiro sano Ken Hayai;;;;;;;;;x
b_shiro_sano_ken_hayai_adj;Shiro sano Ken Haian;;Shiro sano Ken Haer;;;;;;;;;;;x
b_shiro_shiba;Shiro Shiba;Shiro Shiba;Shiro Shiba;;Shiro Shiba;;;;;;;;;x
b_shiro_shiba_adj;Shiro Shiban;;Shiro Shiber;;;;;;;;;;;x
b_shiro_shimizu;Shiro Shimizu;Shiro Shimizu;Shiro Shimizu;;Shiro Shimizu;;;;;;;;;x
b_shiro_shimizu_adj;Shiro Shimizian;;Shiro Shimizer;;;;;;;;;;;x
b_shiro_shingon;Shiro Shingon;Shiro Shingon;Shiro Shingon;;Shiro Shingon;;;;;;;;;x
b_shiro_shingon_adj;Shiro Shingonian;;Shiro Shingoner;;;;;;;;;;;x
b_shiro_shinjo;Shiro Shinjo;Shiro Shinjo;Shiro Shinjo;;Shiro Shinjo;;;;;;;;;x
b_shiro_shinjo_adj;Shiro Shinjian;;Shiro Shinjer;;;;;;;;;;;x
b_shiro_tamori;Shiro Tamori;Shiro Tamori;Shiro Tamori;;Shiro Tamori;;;;;;;;;x
b_shiro_tamori_adj;Shiro Tamorian;;Shiro Tamorer;;;;;;;;;;;x
b_shiro_usagi;Shiro Usagi;Shiro Usagi;Shiro Usagi;;Shiro Usagi;;;;;;;;;x
b_shiro_usagi_adj;Shiro Usagian;;Shiro Usager;;;;;;;;;;;x
b_shiro_utaku;Shiro Utaku;Shiro Utaku;Shiro Utaku;;Shiro Utaku;;;;;;;;;x
b_shiro_utaku_adj;Shiro Utakian;;Shiro Utaker;;;;;;;;;;;x
b_shiro_yogo;Shiro Yogo;Shiro Yogo;Shiro Yogo;;Shiro Yogo;;;;;;;;;x
b_shiro_yogo_adj;Shiro Yogian;;Shiro Yoger;;;;;;;;;;;x
b_shizuka_toshi;Shizuka Toshi;Shizuka Toshi;Shizuka Toshi;;Shizuka Toshi;;;;;;;;;x
b_shizuka_toshi_adj;Shizuka Toshian;;Shizuka Tosher;;;;;;;;;;;x
b_shosuro_gardens;Shosuro Gardens;Shosuro Gardens;Shosuro Gardens;;Shosuro Gardens;;;;;;;;;x
b_shosuro_gardens_adj;Shosuro Gardensian;;Shosuro Gardenser;;;;;;;;;;;x
b_shrine_of_the_emerald_champion;Shrine of the Emerald Champion;Shrine of the Emerald Champion;Shrine of the Emerald Champion;;Shrine of the Emerald Champion;;;;;;;;;x
b_shrine_of_the_emerald_champion_adj;Shrine of the Emerald Championian;;Shrine of the Emerald Championer;;;;;;;;;;;x
b_shrine_of_the_path;Shrine of the Path;Shrine of the Path;Shrine of the Path;;Shrine of the Path;;;;;;;;;x
b_shrine_of_the_path_adj;Shrine of the Pathian;;Shrine of the Pather;;;;;;;;;;;x
b_shrine_of_the_shadows_eye;Shrine of the Shadows Eye;Shrine of the Shadows Eye;Shrine of the Shadows Eye;;Shrine of the Shadows Eye;;;;;;;;;x
b_shrine_of_the_shadows_eye_adj;Shrine of the Shadows Eyean;;Shrine of the Shadows Eer;;;;;;;;;;;x
b_shrine_to_jotei;Shrine to Jotei;Shrine to Jotei;Shrine to Jotei;;Shrine to Jotei;;;;;;;;;x
b_shrine_to_jotei_adj;Shrine to Jotian;;Shrine to Joter;;;;;;;;;;;x
b_shrine_to_jurojin;Shrine to Jurojin;Shrine to Jurojin;Shrine to Jurojin;;Shrine to Jurojin;;;;;;;;;x
b_shrine_to_jurojin_adj;Shrine to Jurojinian;;Shrine to Jurojiner;;;;;;;;;;;x
b_shrine_to_kaimetsu_yo;Shrine to Kaimetsu-yo;Shrine to Kaimetsu-yo;Shrine to Kaimetsu-yo;;Shrine to Kaimetsu-yo;;;;;;;;;x
b_shrine_to_kaimetsu_yo_adj;Shrine to Kaimetsu-ian;;Shrine to Kaimetsu-er;;;;;;;;;;;x
b_shutai;Shutai;Shutai;Shutai;;Shutai;;;;;;;;;x
b_shutai_adj;Shutian;;shuter;;;;;;;;;;;x
b_sinjutsu_province;Sinjutsu province;Sinjutsu province;Sinjutsu province;;Sinjutsu province;;;;;;;;;x
b_sinjutsu_province_adj;Sinjutsu provincean;;Sinjutsu provincer;;;;;;;;;;;x
b_souin_kureta_monastery;Souin Kureta Monastery;Souin Kureta Monastery;Souin Kureta Monastery;;Souin Kureta Monastery;;;;;;;;;x
b_souin_kureta_monastery_adj;Souin Kureta Monasterian;;Souin Kureta Monasterer;;;;;;;;;;;x
b_south_wall_of_otosan_uchi;South Wall Of Otosan Uchi;South Wall Of Otosan Uchi;South Wall Of Otosan Uchi;;South Wall Of Otosan Uchi;;;;;;;;;x
b_south_wall_of_otosan_uchi_adj;South Wall Of Otosan Uchian;;South Wall Of Otosan Ucher;;;;;;;;;;;x
b_steel_crane_forge;Steel Crane Forge;Steel Crane Forge;Steel Crane Forge;;Steel Crane Forge;;;;;;;;;x
b_steel_crane_forge_adj;Steel Crane Forgean;;Steel Crane Forger;;;;;;;;;;;x
b_suigeki_toshi;Suigeki Toshi;Suigeki Toshi;Suigeki Toshi;;Suigeki Toshi;;;;;;;;;x
b_suigeki_toshi_adj;Suigeki Toshian;;Suigeki Tosher;;;;;;;;;;;x
b_sukoshi_zutsu;Sukoshi Zutsu;Sukoshi Zutsu;Sukoshi Zutsu;;Sukoshi Zutsu;;;;;;;;;x
b_sukoshi_zutsu_adj;Sukoshi Zutsian;;Sukoshi Zutser;;;;;;;;;;;x
b_sunda_mizu_mura;Sunda Mizu Mura;Sunda Mizu Mura;Sunda Mizu Mura;;Sunda Mizu Mura;;;;;;;;;x
b_sunda_mizu_mura_adj;Sunda Mizu Muran;;Sunda Mizu Murer;;;;;;;;;;;x
b_sunda_mizu_province;Sunda Mizu province;Sunda Mizu province;Sunda Mizu province;;Sunda Mizu province;;;;;;;;;x
b_sunda_mizu_province_adj;Sunda Mizu provincean;;Sunda Mizu provincer;;;;;;;;;;;x
b_sunset_tower;Sunset Tower;Sunset Tower;Sunset Tower;;Sunset Tower;;;;;;;;;x
b_sunset_tower_adj;Sunset Towerian;;Sunset Towerer;;;;;;;;;;;x
b_takaikabe_mura;Takaikabe Mura;Takaikabe Mura;Takaikabe Mura;;Takaikabe Mura;;;;;;;;;x
b_takaikabe_mura_adj;Takaikabe Muran;;Takaikabe Murer;;;;;;;;;;;x
b_tamori_gardens;Tamori Gardens;Tamori Gardens;Tamori Gardens;;Tamori Gardens;;;;;;;;;x
b_tamori_gardens_adj;Tamori Gardensian;;Tamori Gardenser;;;;;;;;;;;x
b_tani_hitokage;Tani Hitokage;Tani Hitokage;Tani Hitokage;;Tani Hitokage;;;;;;;;;x
b_tani_hitokage_adj;Tani Hitokagean;;Tani Hitokager;;;;;;;;;;;x
b_tempest_island_village;Tempest Island Village;Tempest Island Village;Tempest Island Village;;Tempest Island Village;;;;;;;;;x
b_tempest_island_village_adj;Tempest Island Villagean;;Tempest Island Villager;;;;;;;;;;;x
b_temple_of_brilliant_rebirth;Temple of Brilliant Rebirth;Temple of Brilliant Rebirth;Temple of Brilliant Rebirth;;Temple of Brilliant Rebirth;;;;;;;;;x
b_temple_of_brilliant_rebirth_adj;Temple of Brilliant Rebirthian;;Temple of Brilliant Rebirther;;;;;;;;;;;x
b_temple_of_jurojin;Temple of Jurojin;Temple of Jurojin;Temple of Jurojin;;Temple of Jurojin;;;;;;;;;x
b_temple_of_jurojin_adj;Temple of Jurojinian;;Temple of Jurojiner;;;;;;;;;;;x
b_temple_of_kanosei_furudera;Temple of Kanosei Furudera;Temple of Kanosei Furudera;Temple of Kanosei Furudera;;Temple of Kanosei Furudera;;;;;;;;;x
b_temple_of_kanosei_furudera_adj;Temple of Kanosei Furuderan;;Temple of Kanosei Furuderer;;;;;;;;;;;x
b_temple_of_suitengu;Temple of Suitengu;Temple of Suitengu;Temple of Suitengu;;Temple of Suitengu;;;;;;;;;x
b_temple_of_suitengu_adj;Temple of Suitengian;;Temple of Suitenger;;;;;;;;;;;x
b_temple_of_the_eight_guardians;Temple of the Eight Guardians;Temple of the Eight Guardians;Temple of the Eight Guardians;;Temple of the Eight Guardians;;;;;;;;;x
b_temple_of_the_eight_guardians_adj;Temple of the Eight Guardiansian;;Temple of the Eight Guardianser;;;;;;;;;;;x
b_temple_of_the_fourteen_hands;Temple of the Fourteen Hands;Temple of the Fourteen Hands;Temple of the Fourteen Hands;;Temple of the Fourteen Hands;;;;;;;;;x
b_temple_of_the_fourteen_hands_adj;Temple of the Fourteen Handsian;;Temple of the Fourteen Handser;;;;;;;;;;;x
b_temple_of_the_lost_moto;Temple of the Lost Moto;Temple of the Lost Moto;Temple of the Lost Moto;;Temple of the Lost Moto;;;;;;;;;x
b_temple_of_the_lost_moto_adj;Temple of the Lost Motian;;Temple of the Lost Moter;;;;;;;;;;;x
b_temple_of_the_sun;Temple of the Sun;Temple of the Sun;Temple of the Sun;;Temple of the Sun;;;;;;;;;x
b_temple_of_the_sun_adj;Temple of the Sunian;;Temple of the Suner;;;;;;;;;;;x
b_temple_of_tsukune;Temple of Tsukune;Temple of Tsukune;Temple of Tsukune;;Temple of Tsukune;;;;;;;;;x
b_temple_of_tsukune_adj;Temple of Tsukunean;;Temple of Tsukuner;;;;;;;;;;;x
b_temple_to_benten;Temple to Benten;Temple to Benten;Temple to Benten;;Temple to Benten;;;;;;;;;x
b_temple_to_benten_adj;Temple to Bentenian;;Temple to Bentener;;;;;;;;;;;x
b_tetsu_kama_mura;Tetsu Kama Mura;Tetsu Kama Mura;Tetsu Kama Mura;;Tetsu Kama Mura;;;;;;;;;x
b_tetsu_kama_mura_adj;Tetsu Kama Muran;;Tetsu Kama Murer;;;;;;;;;;;x
b_three_sides_watchtower;Three Sides Watchtower;Three Sides Watchtower;Three Sides Watchtower;;Three Sides Watchtower;;;;;;;;;x
b_three_sides_watchtower_adj;Three Sides Watchtowerian;;Three Sides Watchtowerer;;;;;;;;;;;x
b_thunder_dragon_bay_shrine;Thunder Dragon Bay Shrine;Thunder Dragon Bay Shrine;Thunder Dragon Bay Shrine;;Thunder Dragon Bay Shrine;;;;;;;;;x
b_thunder_dragon_bay_shrine_adj;Thunder Dragon Bay Shrinean;;Thunder Dragon Bay Shriner;;;;;;;;;;;x
b_togashi_testing_grounds;Togashi Testing Grounds;Togashi Testing Grounds;Togashi Testing Grounds;;Togashi Testing Grounds;;;;;;;;;x
b_togashi_testing_grounds_adj;Togashi Testing Groundsian;;Togashi Testing Groundser;;;;;;;;;;;x
b_toi_koku;Toi Koku;Toi Koku;Toi Koku;;Toi Koku;;;;;;;;;x
b_toi_koku_adj;Toi Kokian;;Toi Koker;;;;;;;;;;;x
b_tokigogachu;Tokigogachu;Tokigogachu;Tokigogachu;;Tokigogachu;;;;;;;;;x
b_tokigogachu_adj;Tokigogachian;;tokigogacher;;;;;;;;;;;x
b_tonfajutsen;Tonfajutsen;Tonfajutsen;Tonfajutsen;;Tonfajutsen;;;;;;;;;x
b_tonfajutsen_adj;Tonfajutsenian;;tonfajutsener;;;;;;;;;;;x
b_tonfajutsen_2;Tonfajutsen;Tonfajutsen;Tonfajutsen;;Tonfajutsen;;;;;;;;;x
b_tonfajutsen_2_adj;Tonfajutsenian;;tonfajutsener;;;;;;;;;;;x
b_tonfajutsen_3;Tonfajutsen;Tonfajutsen;Tonfajutsen;;Tonfajutsen;;;;;;;;;x
b_tonfajutsen_3_adj;Tonfajutsenian;;tonfajutsener;;;;;;;;;;;x
b_toritaka_province;Toritaka province;Toritaka province;Toritaka province;;Toritaka province;;;;;;;;;x
b_toritaka_province_adj;Toritaka provincean;;Toritaka provincer;;;;;;;;;;;x
b_tortoise_distant_turtle_city;Tortoise Distant Turtle City;Tortoise Distant Turtle City;Tortoise Distant Turtle City;;Tortoise Distant Turtle City;;;;;;;;;x
b_tortoise_distant_turtle_city_adj;Tortoise Distant Turtle Citian;;Tortoise Distant Turtle Citer;;;;;;;;;;;x
b_toshi_aitate;Toshi Aitate;Toshi Aitate;Toshi Aitate;;Toshi Aitate;;;;;;;;;x
b_toshi_aitate_adj;Toshi Aitatean;;Toshi Aitater;;;;;;;;;;;x
b_toshi_no_aida_ni_kawa;Toshi no aida ni Kawa;Toshi no aida ni Kawa;Toshi no aida ni Kawa;;Toshi no aida ni Kawa;;;;;;;;;x
b_toshi_no_aida_ni_kawa_adj;Toshi no aida ni Kawan;;Toshi no aida ni Kawer;;;;;;;;;;;x
b_toshi_no_inazuma;Toshi no Inazuma;Toshi no Inazuma;Toshi no Inazuma;;Toshi no Inazuma;;;;;;;;;x
b_toshi_no_inazuma_adj;Toshi no Inazuman;;Toshi no Inazumer;;;;;;;;;;;x
b_toshi_no_meiyo_gisei;Toshi no Meiyo Gisei;Toshi no Meiyo Gisei;Toshi no Meiyo Gisei;;Toshi no Meiyo Gisei;;;;;;;;;x
b_toshi_no_meiyo_gisei_adj;Toshi no Meiyo Gisian;;Toshi no Meiyo Giser;;;;;;;;;;;x
b_tower_of_the_kelet;Tower of the Kelet;Tower of the Kelet;Tower of the Kelet;;Tower of the Kelet;;;;;;;;;x
b_tower_of_the_kelet_adj;Tower of the Keletian;;Tower of the Keleter;;;;;;;;;;;x
b_town;Town;Town;Town;;Town;;;;;;;;;x
b_town_adj;Townian;;towner;;;;;;;;;;;x
b_tsuma;Tsuma;Tsuma;Tsuma;;Tsuma;;;;;;;;;x
b_tsuma_adj;Tsuman;;tsumer;;;;;;;;;;;x
b_turo_kojiri;Turo Kojiri;Turo Kojiri;Turo Kojiri;;Turo Kojiri;;;;;;;;;x
b_turo_kojiri_adj;Turo Kojirian;;Turo Kojirer;;;;;;;;;;;x
b_twin_soul_temple;Twin Soul Temple;Twin Soul Temple;Twin Soul Temple;;Twin Soul Temple;;;;;;;;;x
b_twin_soul_temple_adj;Twin Soul Templean;;Twin Soul Templer;;;;;;;;;;;x
b_ujina_mura;Ujina Mura;Ujina Mura;Ujina Mura;;Ujina Mura;;;;;;;;;x
b_ujina_mura_adj;Ujina Muran;;Ujina Murer;;;;;;;;;;;x
b_ukabu_mura;Ukabu Mura;Ukabu Mura;Ukabu Mura;;Ukabu Mura;;;;;;;;;x
b_ukabu_mura_adj;Ukabu Muran;;Ukabu Murer;;;;;;;;;;;x
b_umoeru_mura;Umoeru Mura;Umoeru Mura;Umoeru Mura;;Umoeru Mura;;;;;;;;;x
b_umoeru_mura_adj;Umoeru Muran;;Umoeru Murer;;;;;;;;;;;x
b_umoeru_province;Umoeru province;Umoeru province;Umoeru province;;Umoeru province;;;;;;;;;x
b_umoeru_province_adj;Umoeru provincean;;Umoeru provincer;;;;;;;;;;;x
b_utaku_infantry_dojo;Utaku Infantry Dojo;Utaku Infantry Dojo;Utaku Infantry Dojo;;Utaku Infantry Dojo;;;;;;;;;x
b_utaku_infantry_dojo_adj;Utaku Infantry Dojian;;Utaku Infantry Dojer;;;;;;;;;;;x
b_utaku_testing_grounds;Utaku Testing Grounds;Utaku Testing Grounds;Utaku Testing Grounds;;Utaku Testing Grounds;;;;;;;;;x
b_utaku_testing_grounds_adj;Utaku Testing Groundsian;;Utaku Testing Groundser;;;;;;;;;;;x
b_victory_of_the_living_blade_dojo;Victory of the Living Blade Dojo;Victory of the Living Blade Dojo;Victory of the Living Blade Dojo;;Victory of the Living Blade Dojo;;;;;;;;;x
b_victory_of_the_living_blade_dojo_adj;Victory of the Living Blade Dojian;;Victory of the Living Blade Dojer;;;;;;;;;;;x
b_wall_above_the_ocean_village;Wall Above the Ocean Village;Wall Above the Ocean Village;Wall Above the Ocean Village;;Wall Above the Ocean Village;;;;;;;;;x
b_wall_above_the_ocean_village_adj;Wall Above the Ocean Villagean;;Wall Above the Ocean Villager;;;;;;;;;;;x
b_war_dog_master_dojo;War Dog Master Dojo;War Dog Master Dojo;War Dog Master Dojo;;War Dog Master Dojo;;;;;;;;;x
b_war_dog_master_dojo_adj;War Dog Master Dojian;;War Dog Master Dojer;;;;;;;;;;;x
b_watarimono_mura;Watarimono Mura;Watarimono Mura;Watarimono Mura;;Watarimono Mura;;;;;;;;;x
